# 
# r/Sigma/Pi                                                                      
# 
  4.1000000000E+00  1.8108263388E+03 -1.1776722602E+02
  4.1500000000E+00  1.7394484679E+03 -1.1189796477E+02
  4.2000000000E+00  1.6697629996E+03 -1.0633077040E+02
  4.2500000000E+00  1.6018256972E+03 -1.0105095089E+02
  4.3000000000E+00  1.5356782229E+03 -9.6044170759E+01
  4.3500000000E+00  1.4713503200E+03 -9.1296543150E+01
  4.4000000000E+00  1.4088616673E+03 -8.6794692681E+01
  4.4500000000E+00  1.3482234342E+03 -8.2525795009E+01
  4.5000000000E+00  1.2894395694E+03 -7.8477598256E+01
  4.5500000000E+00  1.2325078594E+03 -7.4638430510E+01
  4.6000000000E+00  1.1774207950E+03 -7.0997196848E+01
  4.6500000000E+00  1.1241662781E+03 -6.7543368668E+01
  4.7000000000E+00  1.0727282002E+03 -6.4266967554E+01
  4.7500000000E+00  1.0230869192E+03 -6.1158545430E+01
  4.8000000000E+00  9.7521965826E+02 -5.8209162361E+01
  4.8500000000E+00  9.2910084287E+02 -5.5410363052E+01
  4.9000000000E+00  8.8470239433E+02 -5.2754152813E+01
  4.9500000000E+00  8.4199398912E+02 -5.0232973577E+01
  5.0000000000E+00  8.0094329437E+02 -4.7839680378E+01
  5.0500000000E+00  7.6151618573E+02 -4.5567518568E+01
  5.1000000000E+00  7.2367695258E+02 -4.3410101965E+01
  5.1500000000E+00  6.8738849367E+02 -4.1361392032E+01
  5.2000000000E+00  6.5261250544E+02 -3.9415678146E+01
  5.2500000000E+00  6.1930966385E+02 -3.7567558977E+01
  5.3000000000E+00  5.8743980047E+02 -3.5811924942E+01
  5.3500000000E+00  5.5696207274E+02 -3.4143941726E+01
  5.4000000000E+00  5.2783512795E+02 -3.2559034798E+01
  5.4500000000E+00  5.0001726081E+02 -3.1052874886E+01
  5.5000000000E+00  4.7346656370E+02 -2.9621364342E+01
  5.5500000000E+00  4.4814106932E+02 -2.8260624349E+01
  5.6000000000E+00  4.2399888509E+02 -2.6966982893E+01
  5.6500000000E+00  4.0099831888E+02 -2.5736963477E+01
  5.7000000000E+00  3.7909799585E+02 -2.4567274487E+01
  5.7500000000E+00  3.5825696596E+02 -2.3454799194E+01
  5.8000000000E+00  3.3843480229E+02 -2.2396586329E+01
  5.8500000000E+00  3.1959168990E+02 -2.1389841197E+01
  5.9000000000E+00  3.0168850551E+02 -2.0431917288E+01
  5.9500000000E+00  2.8468688811E+02 -1.9520308359E+01
  6.0000000000E+00  2.6854930068E+02 -1.8652640944E+01
  6.0500000000E+00  2.5323908349E+02 -1.7826667279E+01
  6.1000000000E+00  2.3872049923E+02 -1.7040258603E+01
  6.1500000000E+00  2.2495877041E+02 -1.6291398817E+01
  6.2000000000E+00  2.1192010950E+02 -1.5578178482E+01
  6.2500000000E+00  1.9957174232E+02 -1.4898789135E+01
  6.3000000000E+00  1.8788192507E+02 -1.4251517900E+01
  6.3500000000E+00  1.7681995551E+02 -1.3634742390E+01
  6.4000000000E+00  1.6635617887E+02 -1.3046925865E+01
  6.4500000000E+00  1.5646198885E+02 -1.2486612659E+01
  6.5000000000E+00  1.4710982425E+02 -1.1952423829E+01
  6.5500000000E+00  1.3827316164E+02 -1.1443053051E+01
  6.6000000000E+00  1.2992650450E+02 -1.0957262715E+01
  6.6500000000E+00  1.2204536935E+02 -1.0493880239E+01
  6.7000000000E+00  1.1460626905E+02 -1.0051794568E+01
  6.7500000000E+00  1.0758669384E+02 -9.6299528665E+00
  6.8000000000E+00  1.0096509037E+02 -9.2273573773E+00
  6.8500000000E+00  9.4720838967E+01 -8.8430624575E+00
  6.9000000000E+00  8.8834229621E+01 -8.4761717658E+00
  6.9500000000E+00  8.3286436736E+01 -8.1258356036E+00
  7.0000000000E+00  7.8059493058E+01 -7.7912483980E+00
  7.0500000000E+00  7.3136262919E+01 -7.4716463210E+00
  7.1000000000E+00  6.8500415016E+01 -7.1663050370E+00
  7.1500000000E+00  6.4136394918E+01 -6.8745375730E+00
  7.2000000000E+00  6.0029397437E+01 -6.5956923038E+00
  7.2500000000E+00  5.6165339033E+01 -6.3291510480E+00
  7.3000000000E+00  5.2530830356E+01 -6.0743272665E+00
  7.3500000000E+00  4.9113149051E+01 -5.8306643613E+00
  7.4000000000E+00  4.5900212914E+01 -5.5976340663E+00
  7.4500000000E+00  4.2880553483E+01 -5.3747349272E+00
  7.5000000000E+00  4.0043290137E+01 -5.1614908642E+00
  7.5500000000E+00  3.7378104757E+01 -4.9574498148E+00
  7.6000000000E+00  3.4875217006E+01 -4.7621824507E+00
  7.6500000000E+00  3.2525360260E+01 -4.5752809657E+00
  7.7000000000E+00  3.0319758227E+01 -4.3963579305E+00
  7.7500000000E+00  2.8250102276E+01 -4.2250452104E+00
  7.8000000000E+00  2.6308529493E+01 -4.0609929434E+00
  7.8500000000E+00  2.4487601483E+01 -3.9038685741E+00
  7.9000000000E+00  2.2780283906E+01 -3.7533559409E+00
  7.9500000000E+00  2.1179926780E+01 -3.6091544141E+00
  8.0000000000E+00  1.9680245515E+01 -3.4709780809E+00
  8.0500000000E+00  1.8275302694E+01 -3.3385549754E+00
  8.1000000000E+00  1.6959490592E+01 -3.2116263514E+00
  8.1500000000E+00  1.5727514411E+01 -3.0899459945E+00
  8.2000000000E+00  1.4574376223E+01 -2.9732795724E+00
  8.2500000000E+00  1.3495359611E+01 -2.8614040205E+00
  8.3000000000E+00  1.2486014986E+01 -2.7541069611E+00
  8.3500000000E+00  1.1542145564E+01 -2.6511861548E+00
  8.4000000000E+00  1.0659793978E+01 -2.5524489810E+00
  8.4500000000E+00  9.8352295213E+00 -2.4577119471E+00
  8.5000000000E+00  9.0649359833E+00 -2.3668002243E+00
  8.5500000000E+00  8.3456000714E+00 -2.2795472083E+00
  8.6000000000E+00  7.6741003903E+00 -2.1957941042E+00
  8.6500000000E+00  7.0474969627E+00 -2.1153895328E+00
  8.7000000000E+00  6.4630212682E+00 -2.0381891592E+00
  8.7500000000E+00  5.9180667810E+00 -1.9640553402E+00
  8.8000000000E+00  5.4101799857E+00 -1.8928567914E+00
  8.8500000000E+00  4.9370518521E+00 -1.8244682715E+00
  8.9000000000E+00  4.4965097483E+00 -1.7587702833E+00
  8.9500000000E+00  4.0865097739E+00 -1.6956487910E+00
  9.0000000000E+00  3.7051294937E+00 -1.6349949519E+00
  9.0500000000E+00  3.3505610555E+00 -1.5767048624E+00
  9.1000000000E+00  3.0211046717E+00 -1.5206793174E+00
  9.1500000000E+00  2.7151624504E+00 -1.4668235821E+00
  9.2000000000E+00  2.4312325573E+00 -1.4150471757E+00
  9.2500000000E+00  2.1679036939E+00 -1.3652636666E+00
  9.3000000000E+00  1.9238498754E+00 -1.3173904773E+00
  9.3500000000E+00  1.6978254947E+00 -1.2713487008E+00
  9.4000000000E+00  1.4886606577E+00 -1.2270629250E+00
  9.4500000000E+00  1.2952567755E+00 -1.1844610670E+00
  9.5000000000E+00  1.1165824019E+00 -1.1434742150E+00
  9.5500000000E+00  9.5166930294E-01 -1.1040364797E+00
  9.6000000000E+00  7.9960874547E-01 -1.0660848511E+00
  9.6500000000E+00  6.5954799539E-01 -1.0295590645E+00
  9.7000000000E+00  5.3068701276E-01 -9.9440147210E-01
  9.7500000000E+00  4.1227533414E-01 -9.6055692135E-01
  9.8000000000E+00  3.0360913215E-01 -9.2797263926E-01
  9.8500000000E+00  2.0402844262E-01 -8.9659812259E-01
  9.9000000000E+00  1.1291455026E-01 -8.6638503340E-01
  9.9500000000E+00  2.9687524446E-02 -8.3728709977E-01
  1.0000000000E+01 -4.6196103314E-02 -8.0926002134E-01
  1.0050000000E+01 -1.1524552779E-01 -7.8226137955E-01
  1.0100000000E+01 -1.7793773182E-01 -7.5625055222E-01
  1.0150000000E+01 -2.3471942849E-01 -7.3118863224E-01
  1.0200000000E+01 -2.8600889029E-01 -7.0703835029E-01
  1.0250000000E+01 -3.3219767154E-01 -6.8376400120E-01
  1.0300000000E+01 -3.7365223022E-01 -6.6133137390E-01
  1.0350000000E+01 -4.1071545467E-01 -6.3970768469E-01
  1.0400000000E+01 -4.4370810061E-01 -6.1886151372E-01
  1.0450000000E+01 -4.7293014362E-01 -5.9876274451E-01
  1.0500000000E+01 -4.9866205176E-01 -5.7938250626E-01
  1.0550000000E+01 -5.2116598299E-01 -5.6069311897E-01
  1.0600000000E+01 -5.4068691165E-01 -5.4266804109E-01
  1.0650000000E+01 -5.5745368801E-01 -5.2528181964E-01
  1.0700000000E+01 -5.7168003488E-01 -5.0851004267E-01
  1.0750000000E+01 -5.8356548476E-01 -4.9232929390E-01
  1.0800000000E+01 -5.9329626100E-01 -4.7671710955E-01
  1.0850000000E+01 -6.0104610637E-01 -4.6165193705E-01
  1.0900000000E+01 -6.0697706179E-01 -4.4711309572E-01
  1.0950000000E+01 -6.1124019846E-01 -4.3308073929E-01
  1.1000000000E+01 -6.1397630582E-01 -4.1953582005E-01
  1.1050000000E+01 -6.1531653812E-01 -4.0646005474E-01
  1.1100000000E+01 -6.1538302196E-01 -3.9383589186E-01
  1.1150000000E+01 -6.1428942698E-01 -3.8164648061E-01
  1.1200000000E+01 -6.1214150211E-01 -3.6987564115E-01
  1.1250000000E+01 -6.0903757915E-01 -3.5850783617E-01
  1.1300000000E+01 -6.0506904580E-01 -3.4752814385E-01
  1.1350000000E+01 -6.0032078980E-01 -3.3692223193E-01
  1.1400000000E+01 -5.9487161606E-01 -3.2667633297E-01
  1.1450000000E+01 -5.8879463818E-01 -3.1677722074E-01
  1.1500000000E+01 -5.8215764607E-01 -3.0721218762E-01
  1.1550000000E+01 -5.7502345091E-01 -2.9796902301E-01
  1.1600000000E+01 -5.6745020903E-01 -2.8903599271E-01
  1.1650000000E+01 -5.5949172570E-01 -2.8040181920E-01
  1.1700000000E+01 -5.5119774029E-01 -2.7205566276E-01
  1.1750000000E+01 -5.4261419367E-01 -2.6398710349E-01
  1.1800000000E+01 -5.3378347914E-01 -2.5618612397E-01
  1.1850000000E+01 -5.2474467773E-01 -2.4864309288E-01
  1.1900000000E+01 -5.1553377886E-01 -2.4134874913E-01
  1.1950000000E+01 -5.0618388725E-01 -2.3429418680E-01
  1.2000000000E+01 -4.9672541685E-01 -2.2747084072E-01
  1.2050000000E+01 -4.8718627273E-01 -2.2087047260E-01
  1.2100000000E+01 -4.7759202139E-01 -2.1448515783E-01
  1.2150000000E+01 -4.6796605054E-01 -2.0830727280E-01
  1.2200000000E+01 -4.5832971860E-01 -2.0232948279E-01
  1.2250000000E+01 -4.4870249490E-01 -1.9654473038E-01
  1.2300000000E+01 -4.3910209095E-01 -1.9094622430E-01
  1.2350000000E+01 -4.2954458327E-01 -1.8552742880E-01
  1.2400000000E+01 -4.2004452853E-01 -1.8028205349E-01
  1.2450000000E+01 -4.1061507126E-01 -1.7520404354E-01
  1.2500000000E+01 -4.0126804462E-01 -1.7028757033E-01
  1.2550000000E+01 -3.9201406474E-01 -1.6552702251E-01
  1.2600000000E+01 -3.8286261897E-01 -1.6091699741E-01
  1.2650000000E+01 -3.7382214839E-01 -1.5645229279E-01
  1.2700000000E+01 -3.6490012498E-01 -1.5212789899E-01
  1.2750000000E+01 -3.5610312379E-01 -1.4793899136E-01
  1.2800000000E+01 -3.4743689028E-01 -1.4388092300E-01
  1.2850000000E+01 -3.3890640339E-01 -1.3994921783E-01
  1.2900000000E+01 -3.3051593435E-01 -1.3613956395E-01
  1.2950000000E+01 -3.2226910163E-01 -1.3244780722E-01
  1.3000000000E+01 -3.1416892221E-01 -1.2886994516E-01
  1.3050000000E+01 -3.0621785952E-01 -1.2540212107E-01
  1.3100000000E+01 -2.9841786802E-01 -1.2204061841E-01
  1.3150000000E+01 -2.9077043491E-01 -1.1878185539E-01
  1.3200000000E+01 -2.8327661894E-01 -1.1562237979E-01
  1.3250000000E+01 -2.7593708662E-01 -1.1255886398E-01
  1.3300000000E+01 -2.6875214590E-01 -1.0958810014E-01
  1.3350000000E+01 -2.6172177762E-01 -1.0670699574E-01
  1.3400000000E+01 -2.5484566467E-01 -1.0391256907E-01
  1.3450000000E+01 -2.4812321923E-01 -1.0120194507E-01
  1.3500000000E+01 -2.4155360802E-01 -9.8572351262E-02
  1.3550000000E+01 -2.3513577584E-01 -9.6021113873E-02
  1.3600000000E+01 -2.2886846733E-01 -9.3545654108E-02
  1.3650000000E+01 -2.2275024734E-01 -9.1143484561E-02
  1.3700000000E+01 -2.1677951962E-01 -8.8812205777E-02
  1.3750000000E+01 -2.1095454436E-01 -8.6549502951E-02
  1.3800000000E+01 -2.0527345428E-01 -8.4353142755E-02
  1.3850000000E+01 -1.9973426966E-01 -8.2220970292E-02
  1.3900000000E+01 -1.9433491211E-01 -8.0150906168E-02
  1.3950000000E+01 -1.8907321744E-01 -7.8140943682E-02
  1.4000000000E+01 -1.8394694745E-01 -7.6189146126E-02
  1.4050000000E+01 -1.7895380087E-01 -7.4293644186E-02
  1.4100000000E+01 -1.7409142340E-01 -7.2452633454E-02
  1.4150000000E+01 -1.6935741699E-01 -7.0664372025E-02
  1.4200000000E+01 -1.6474934838E-01 -6.8927178201E-02
  1.4250000000E+01 -1.6026475692E-01 -6.7239428273E-02
  1.4300000000E+01 -1.5590116176E-01 -6.5599554393E-02
  1.4350000000E+01 -1.5165606848E-01 -6.4006042532E-02
  1.4400000000E+01 -1.4752697505E-01 -6.2457430512E-02
  1.4450000000E+01 -1.4351137740E-01 -6.0952306113E-02
  1.4500000000E+01 -1.3960677442E-01 -5.9489305259E-02
  1.4550000000E+01 -1.3581067252E-01 -5.8067110270E-02
  1.4600000000E+01 -1.3212058980E-01 -5.6684448177E-02
  1.4650000000E+01 -1.2853405977E-01 -5.5340089108E-02
  1.4700000000E+01 -1.2504863480E-01 -5.4032844735E-02
  1.4750000000E+01 -1.2166188912E-01 -5.2761566773E-02
  1.4800000000E+01 -1.1837142160E-01 -5.1525145545E-02
  1.4850000000E+01 -1.1517485818E-01 -5.0322508598E-02
  1.4900000000E+01 -1.1206985406E-01 -4.9152619366E-02
  1.4950000000E+01 -1.0905409565E-01 -4.8014475894E-02
  1.5000000000E+01 -1.0612530221E-01 -4.6907109602E-02
  1.5050000000E+01 -1.0328122742E-01 -4.5829584100E-02
  1.5100000000E+01 -1.0051966060E-01 -4.4780994040E-02
  1.5150000000E+01 -9.7838427848E-02 -4.3760464026E-02
  1.5200000000E+01 -9.5235392959E-02 -4.2767147545E-02
  1.5250000000E+01 -9.2708458228E-02 -4.1800225958E-02
  1.5300000000E+01 -9.0255565070E-02 -4.0858907510E-02
  1.5350000000E+01 -8.7874694535E-02 -3.9942426395E-02
  1.5400000000E+01 -8.5563867687E-02 -3.9050041836E-02
  1.5450000000E+01 -8.3321145884E-02 -3.8181037220E-02
  1.5500000000E+01 -8.1144630949E-02 -3.7334719247E-02
  1.5550000000E+01 -7.9032465248E-02 -3.6510417122E-02
  1.5600000000E+01 -7.6982831689E-02 -3.5707481769E-02
  1.5650000000E+01 -7.4993953636E-02 -3.4925285083E-02
  1.5700000000E+01 -7.3064094756E-02 -3.4163219198E-02
  1.5750000000E+01 -7.1191558809E-02 -3.3420695793E-02
  1.5800000000E+01 -6.9374689365E-02 -3.2697145415E-02
  1.5850000000E+01 -6.7611869485E-02 -3.1992016831E-02
  1.5900000000E+01 -6.5901521344E-02 -3.1304776402E-02
  1.5950000000E+01 -6.4242105817E-02 -3.0634907481E-02
  1.6000000000E+01 -6.2632122029E-02 -2.9981909832E-02
  1.6050000000E+01 -6.1070106865E-02 -2.9345299070E-02
  1.6100000000E+01 -5.9554634457E-02 -2.8724606121E-02
  1.6150000000E+01 -5.8084315646E-02 -2.8119376702E-02
  1.6200000000E+01 -5.6657797412E-02 -2.7529170820E-02
  1.6250000000E+01 -5.5273762296E-02 -2.6953562287E-02
  1.6300000000E+01 -5.3930927801E-02 -2.6392138258E-02
  1.6350000000E+01 -5.2628045774E-02 -2.5844498777E-02
  1.6400000000E+01 -5.1363901785E-02 -2.5310256343E-02
  1.6450000000E+01 -5.0137314490E-02 -2.4789035499E-02
  1.6500000000E+01 -4.8947134991E-02 -2.4280472422E-02
  1.6550000000E+01 -4.7792246186E-02 -2.3784214536E-02
  1.6600000000E+01 -4.6671562120E-02 -2.3299920139E-02
  1.6650000000E+01 -4.5584027333E-02 -2.2827258040E-02
  1.6700000000E+01 -4.4528616202E-02 -2.2365907210E-02
  1.6750000000E+01 -4.3504332289E-02 -2.1915556446E-02
  1.6800000000E+01 -4.2510207692E-02 -2.1475904045E-02
  1.6850000000E+01 -4.1545302391E-02 -2.1046657493E-02
  1.6900000000E+01 -4.0608703610E-02 -2.0627533158E-02
  1.6950000000E+01 -3.9699525166E-02 -2.0218256005E-02
  1.7000000000E+01 -3.8816906846E-02 -1.9818559309E-02
  1.7050000000E+01 -3.7960013770E-02 -1.9428184384E-02
  1.7100000000E+01 -3.7128035771E-02 -1.9046880323E-02
  1.7150000000E+01 -3.6320186783E-02 -1.8674403742E-02
  1.7200000000E+01 -3.5535704233E-02 -1.8310518540E-02
  1.7250000000E+01 -3.4773848443E-02 -1.7954995655E-02
  1.7300000000E+01 -3.4033902039E-02 -1.7607612844E-02
  1.7350000000E+01 -3.3315169376E-02 -1.7268154460E-02
  1.7400000000E+01 -3.2616975962E-02 -1.6936411239E-02
  1.7450000000E+01 -3.1938667899E-02 -1.6612180095E-02
  1.7500000000E+01 -3.1279611335E-02 -1.6295263923E-02
  1.7550000000E+01 -3.0639191918E-02 -1.5985471405E-02
  1.7600000000E+01 -3.0016814269E-02 -1.5682616830E-02
  1.7650000000E+01 -2.9411901461E-02 -1.5386519910E-02
  1.7700000000E+01 -2.8823894507E-02 -1.5097005612E-02
  1.7750000000E+01 -2.8252251862E-02 -1.4813903986E-02
  1.7800000000E+01 -2.7696448937E-02 -1.4537050013E-02
  1.7850000000E+01 -2.7155977615E-02 -1.4266283438E-02
  1.7900000000E+01 -2.6630345786E-02 -1.4001448629E-02
  1.7950000000E+01 -2.6119076889E-02 -1.3742394428E-02
  1.8000000000E+01 -2.5621709466E-02 -1.3488974012E-02
  1.8050000000E+01 -2.5137796723E-02 -1.3241044753E-02
  1.8100000000E+01 -2.4666906105E-02 -1.2998468093E-02
  1.8150000000E+01 -2.4208618878E-02 -1.2761109414E-02
  1.8200000000E+01 -2.3762529727E-02 -1.2528837917E-02
  1.8250000000E+01 -2.3328246352E-02 -1.2301526500E-02
  1.8300000000E+01 -2.2905389088E-02 -1.2079051650E-02
  1.8350000000E+01 -2.2493590527E-02 -1.1861293324E-02
  1.8400000000E+01 -2.2092495147E-02 -1.1648134849E-02
  1.8450000000E+01 -2.1701758959E-02 -1.1439462816E-02
  1.8500000000E+01 -2.1321049154E-02 -1.1235166980E-02
  1.8550000000E+01 -2.0950043768E-02 -1.1035140161E-02
  1.8600000000E+01 -2.0588431347E-02 -1.0839278155E-02
  1.8650000000E+01 -2.0235910628E-02 -1.0647479638E-02
  1.8700000000E+01 -1.9892190225E-02 -1.0459646084E-02
  1.8750000000E+01 -1.9556988326E-02 -1.0275681676E-02
  1.8800000000E+01 -1.9230032393E-02 -1.0095493226E-02
  1.8850000000E+01 -1.8911058879E-02 -9.9189900941E-03
  1.8900000000E+01 -1.8599812941E-02 -9.7460841144E-03
  1.8950000000E+01 -1.8296048176E-02 -9.5766895182E-03
  1.9000000000E+01 -1.7999526350E-02 -9.4107228636E-03
  1.9050000000E+01 -1.7710017142E-02 -9.2481029652E-03
  1.9100000000E+01 -1.7427297897E-02 -9.0887508272E-03
  1.9150000000E+01 -1.7151153379E-02 -8.9325895782E-03
  1.9200000000E+01 -1.6881375538E-02 -8.7795444079E-03
  1.9250000000E+01 -1.6617763282E-02 -8.6295425064E-03
  1.9300000000E+01 -1.6360122250E-02 -8.4825130048E-03
  1.9350000000E+01 -1.6108264603E-02 -8.3383869183E-03
  1.9400000000E+01 -1.5862008807E-02 -8.1970970905E-03
  1.9450000000E+01 -1.5621179437E-02 -8.0585781399E-03
  1.9500000000E+01 -1.5385606974E-02 -7.9227664082E-03
  1.9550000000E+01 -1.5155127616E-02 -7.7895999096E-03
  1.9600000000E+01 -1.4929583093E-02 -7.6590182822E-03
  1.9650000000E+01 -1.4708820486E-02 -7.5309627409E-03
  1.9700000000E+01 -1.4492692054E-02 -7.4053760320E-03
  1.9750000000E+01 -1.4281055060E-02 -7.2822023882E-03
  1.9800000000E+01 -1.4073771613E-02 -7.1613874866E-03
  1.9850000000E+01 -1.3870708503E-02 -7.0428784063E-03
  1.9900000000E+01 -1.3671737052E-02 -6.9266235888E-03
  1.9950000000E+01 -1.3476732960E-02 -6.8125727988E-03
  2.0000000000E+01 -1.3285576163E-02 -6.7006770864E-03
  2.0050000000E+01 -1.3098150691E-02 -6.5908887502E-03
  2.0100000000E+01 -1.2914344533E-02 -6.4831613025E-03
  2.0150000000E+01 -1.2734049503E-02 -6.3774494342E-03
  2.0200000000E+01 -1.2557161115E-02 -6.2737089819E-03
  2.0250000000E+01 -1.2383578457E-02 -6.1718968954E-03
  2.0300000000E+01 -1.2213204074E-02 -6.0719712066E-03
  2.0350000000E+01 -1.2045943847E-02 -5.9738909987E-03
  2.0400000000E+01 -1.1881706886E-02 -5.8776163772E-03
  2.0450000000E+01 -1.1720405418E-02 -5.7831084413E-03
  2.0500000000E+01 -1.1561954682E-02 -5.6903292559E-03
  2.0550000000E+01 -1.1406272829E-02 -5.5992418252E-03
  2.0600000000E+01 -1.1253280819E-02 -5.5098100663E-03
  2.0650000000E+01 -1.1102902331E-02 -5.4219987842E-03
  2.0700000000E+01 -1.0955063666E-02 -5.3357736474E-03
  2.0750000000E+01 -1.0809693658E-02 -5.2511011637E-03
  2.0800000000E+01 -1.0666723591E-02 -5.1679486578E-03
  2.0850000000E+01 -1.0526087110E-02 -5.0862842485E-03
  2.0900000000E+01 -1.0387720145E-02 -5.0060768272E-03
  2.0950000000E+01 -1.0251560827E-02 -4.9272960368E-03
  2.1000000000E+01 -1.0117549418E-02 -4.8499122515E-03
  2.1050000000E+01 -9.9856282325E-03 -4.7738965565E-03
  2.1100000000E+01 -9.8557415704E-03 -4.6992207296E-03
  2.1150000000E+01 -9.7278356453E-03 -4.6258572217E-03
  2.1200000000E+01 -9.6018585198E-03 -4.5537791394E-03
  2.1250000000E+01 -9.4777600408E-03 -4.4829602269E-03
  2.1300000000E+01 -9.3554917772E-03 -4.4133748493E-03
  2.1350000000E+01 -9.2350069604E-03 -4.3449979761E-03
  2.1400000000E+01 -9.1162604255E-03 -4.2778051647E-03
  2.1450000000E+01 -8.9992085558E-03 -4.2117725453E-03
  2.1500000000E+01 -8.8838092282E-03 -4.1468768055E-03
  2.1550000000E+01 -8.7700217610E-03 -4.0830951755E-03
  2.1600000000E+01 -8.6578068630E-03 -4.0204054142E-03
  2.1650000000E+01 -8.5471265846E-03 -3.9587857950E-03
  2.1700000000E+01 -8.4379442703E-03 -3.8982150924E-03
  2.1750000000E+01 -8.3302245135E-03 -3.8386725692E-03
  2.1800000000E+01 -8.2239331115E-03 -3.7801379631E-03
  2.1850000000E+01 -8.1190370235E-03 -3.7225914754E-03
  2.1900000000E+01 -8.0155043290E-03 -3.6660137581E-03
  2.1950000000E+01 -7.9133041878E-03 -3.6103859026E-03
  2.2000000000E+01 -7.8124068020E-03 -3.5556894284E-03
  2.2050000000E+01 -7.7127833783E-03 -3.5019062724E-03
  2.2100000000E+01 -7.6144060924E-03 -3.4490187776E-03
  2.2150000000E+01 -7.5172480542E-03 -3.3970096830E-03
  2.2200000000E+01 -7.4212832742E-03 -3.3458621139E-03
  2.2250000000E+01 -7.3264866313E-03 -3.2955595715E-03
  2.2300000000E+01 -7.2328338417E-03 -3.2460859236E-03
  2.2350000000E+01 -7.1403014283E-03 -3.1974253955E-03
  2.2400000000E+01 -7.0488666921E-03 -3.1495625609E-03
  2.2450000000E+01 -6.9585076835E-03 -3.1024823329E-03
  2.2500000000E+01 -6.8692031759E-03 -3.0561699560E-03
  2.2550000000E+01 -6.7809326388E-03 -3.0106109974E-03
  2.2600000000E+01 -6.6936762130E-03 -2.9657913391E-03
  2.2650000000E+01 -6.6074146861E-03 -2.9216971700E-03
  2.2700000000E+01 -6.5221294686E-03 -2.8783149785E-03
  2.2750000000E+01 -6.4378025717E-03 -2.8356315450E-03
  2.2800000000E+01 -6.3544165853E-03 -2.7936339346E-03
  2.2850000000E+01 -6.2719546563E-03 -2.7523094902E-03
  2.2900000000E+01 -6.1904004688E-03 -2.7116458256E-03
  2.2950000000E+01 -6.1097382244E-03 -2.6716308192E-03
  2.3000000000E+01 -6.0299526227E-03 -2.6322526071E-03
  2.3050000000E+01 -5.9510288434E-03 -2.5934995772E-03
  2.3100000000E+01 -5.8729525285E-03 -2.5553603629E-03
  2.3150000000E+01 -5.7957097655E-03 -2.5178238372E-03
  2.3200000000E+01 -5.7192870704E-03 -2.4808791069E-03
  2.3250000000E+01 -5.6436713725E-03 -2.4445155073E-03
  2.3300000000E+01 -5.5688499986E-03 -2.4087225961E-03
  2.3350000000E+01 -5.4948106588E-03 -2.3734901488E-03
  2.3400000000E+01 -5.4215414317E-03 -2.3388081529E-03
  2.3450000000E+01 -5.3490307512E-03 -2.3046668033E-03
  2.3500000000E+01 -5.2772673930E-03 -2.2710564972E-03
  2.3550000000E+01 -5.2062404620E-03 -2.2379678291E-03
